Prix,BoiteàV,Carburant,kilometrage,NBporte,Origine,Première main,Puissance fiscale,Etat,Age,Limiteur de vitesse,Jantes aluminium,CD/MP3/Bluetooth,Climatisation,Vitres électriques,Verrouillage centralisé à distance,Airbags,Caméra de recul,Système de navigation/GPS,Radar de recul,ESP,ABS,Ordinateur de bord,Régulateur de vitesse,Sièges cuir,Toit ouvrant,Marque_freq,Modèle_freq
88.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.1093723325556251,0.03892334831844307
328.0,1,0,0.023823864116679114,5,1.0,1,0.2804923872513998,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.02646104819894156
40.0,0,1,-1.1531872397748801,3,1.0,0,0.7925366864848372,2.0,1.8942125822928093,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.008535821999658567,0.0005690547999772378
155.0,1,0,-0.22396794722891228,3,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
140.0,0,0,-0.6576036170836972,5,1.0,1,-1.7676848096823499,3.0,-0.7003911746705714,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0.1093723325556251,0.03892334831844307
50.0,0,0,-1.2770831454476756,5,1.0,0,-0.23155191198203764,2.0,1.3479802124057818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.00466624935981335
95.0,0,0,-0.5337077114109016,5,1.0,0,0.7925366864848372,2.0,0.8017478425187543,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.01024298639959028,0.0032436123598702554
220.0,1,0,-1.215135192611278,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047629886758094805,0.0018778808399248848
220.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0279974961588801,0.007170090479713197
90.0,0,0,-1.4629270039568694,5,2.0,0,0.2804923872513998,2.0,0.9383059349905112,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.11938769703522449,0.008194389119672225
170.0,0,0,-1.4629270039568694,3,3.0,1,0.2804923872513998,2.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.08655323507653787,0.0030159904398793604
76.0,0,0,0.6433033924806576,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.07283901439708644,0.0068855630797245776
187.0,0,0,-0.5337077114109016,5,1.0,0,0.2804923872513998,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014681613839412735,0.00887725487964491
68.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,3.0,0.5286316575752404,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
197.0,1,0,-0.4717597585745037,5,1.0,1,0.2804923872513998,2.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018152848119273885,0.002902179479883913
122.0,0,0,-0.347863852901708,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0.08655323507653787,0.02646104819894156
215.0,1,0,-0.4717597585745037,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.018152848119273885,0.005918169919763273
168.0,1,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
135.0,0,0,-0.4098118057381058,5,1.0,1,-0.743596211215475,3.0,-0.4272749897270577,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.08655323507653787,0.02088431115916463
40.0,0,1,-1.3390310982840736,5,1.0,0,-0.23155191198203764,2.0,2.0307706747645664,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.027143913958914242,0.00978774255960849
53.0,0,0,3.3690133172821635,5,1.0,0,0.2804923872513998,2.0,1.7576544898210524,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.11938769703522449,0.0007966767199681329
65.0,0,0,1.5105747321902276,5,1.0,0,0.2804923872513998,1.0,0.9383059349905112,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.008535821999658567,0.0005690547999772378
465.0,1,0,-0.347863852901708,3,3.0,1,0.2804923872513998,3.0,-0.2907168972553008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.0105275137995789
195.0,0,0,0.519407486807862,5,1.0,1,-0.23155191198203764,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.057076196437716956,0.014852330279405907
163.0,0,0,-0.10007204155611658,5,1.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.11938769703522449,0.007283901439708644
153.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.011267285039549308
50.0,0,1,0.8910952038262491,3,3.0,0,1.3045809857182746,1.0,0.3920735651034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007909861719683605,0.0012519205599499231
56.0,0,0,-1.4009790511204714,5,3.0,0,0.2804923872513998,1.0,1.211422119934025,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0.08000910487679963,0.0026745575598930175
125.0,0,0,0.7671992981534533,5,1.0,1,-0.743596211215475,3.0,-0.017600712311787052,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.08655323507653787,0.02185170431912593
245.0,0,0,-0.9673433812656865,3,1.0,1,0.7925366864848372,2.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.00045524383998179026
144.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
135.0,0,0,0.14771976978947482,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.08000910487679963,0.005918169919763273
140.0,0,0,0.14771976978947482,5,1.0,0,-0.743596211215475,2.0,-0.2907168972553008,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0.08000910487679963,0.006088886359756444
178.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042451488078301944,0.010015364479599385
72.0,0,1,0.023823864116679114,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.009275593239628977
99.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1093723325556251,0.03892334831844307
157.0,0,0,-1.586822909629665,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02088431115916463
120.0,1,0,0.7671992981534533,3,1.0,1,2.3286695841851497,2.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.042451488078301944,0.0034712342798611504
360.0,1,0,0.2716156754622705,5,1.0,1,2.3286695841851497,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015933534399362658,0.0011381095999544756
62.0,0,0,2.130054260554206,5,3.0,0,0.2804923872513998,3.0,1.6210963973492956,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0.03602116883855915,0.0047800603198087975
118.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
345.0,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,2.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042451488078301944,0.006088886359756444
155.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0.03448472087862061,0.0071131849997154726
97.0,0,0,1.5105747321902276,5,3.0,0,-0.23155191198203764,2.0,0.5286316575752404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.017014738519319412,0.0032436123598702554
50.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,2.0,1.211422119934025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
145.0,0,0,-0.5956556642472994,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
55.0,1,0,2.7495337889181846,5,1.0,0,1.3045809857182746,3.0,1.211422119934025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279974961588801,0.0027314630398907413
25.0,0,1,0.7671992981534533,5,1.0,0,-0.23155191198203764,1.0,1.4845383048775387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.047629886758094805,0.004438627439822455
63.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279974961588801,0.0022193137199112275
90.0,1,0,0.7671992981534533,5,1.0,0,2.3286695841851497,2.0,1.211422119934025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.0010242986399590281
295.5,0,0,-1.5248749567932671,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018152848119273885,0.0021624082399135038
1520.0,0,0,-1.0292913341020844,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
125.0,0,0,2.130054260554206,5,1.0,1,1.3045809857182746,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0279974961588801,0.00017071643999317133
145.0,0,0,-0.10007204155611658,5,1.0,1,0.2804923872513998,1.0,0.25551547263172675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.003869572639845217
68.0,0,0,1.5105747321902276,5,1.0,0,0.2804923872513998,1.0,0.9383059349905112,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.027143913958914242,0.00978774255960849
235.0,1,1,-1.1531872397748801,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.011267285039549308
30.0,1,1,-1.5248749567932671,5,1.0,0,0.2804923872513998,1.0,2.0307706747645664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01024298639959028,0.0017640698799294373
170.0,0,0,0.39551158113506624,5,1.0,0,-0.23155191198203764,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.003869572639845217
545.0,1,0,-0.347863852901708,5,2.0,1,2.3286695841851497,3.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.0010242986399590281
27.0,0,1,0.8910952038262491,5,3.0,0,-0.743596211215475,2.0,2.4404449521798366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007909861719683605,0.00045524383998179026
99.0,0,0,0.8910952038262491,5,1.0,1,-0.743596211215475,3.0,0.5286316575752404,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.03448472087862061,0.006601035679735958
75.0,0,0,-1.0292913341020844,5,1.0,0,-0.743596211215475,2.0,0.6651897500469974,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
95.0,0,0,1.5105747321902276,5,1.0,1,-1.2556405104489126,2.0,-0.5638330821988146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0054629260797814825
195.0,1,0,0.023823864116679114,5,1.0,1,-0.743596211215475,3.0,-0.2907168972553008,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03602116883855915,0.005519831559779207
45.0,0,0,1.5105747321902276,5,1.0,0,-0.23155191198203764,2.0,2.4404449521798366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
118.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0.08655323507653787,0.014112559039435498
260.0,1,0,-0.8434474755928908,5,3.0,1,0.2804923872513998,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.014681613839412735,0.00887725487964491
129.0,1,0,0.2716156754622705,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0.1093723325556251,0.03892334831844307
200.0,1,0,0.2716156754622705,5,1.0,1,0.7925366864848372,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.018152848119273885,0.002902179479883913
144.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,2.0,0.11895738015996983,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.011267285039549308
33.0,0,1,-1.5248749567932671,3,3.0,1,0.2804923872513998,3.0,2.986677322066864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.0045524383998179025
113.0,0,1,-0.4098118057381058,3,3.0,1,-0.23155191198203764,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0.02930632219882775,0.0016502589199339896
69.0,0,1,-0.22396794722891228,5,1.0,0,-1.2556405104489126,2.0,0.9383059349905112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.03892334831844307
155.0,1,0,0.8910952038262491,5,1.0,0,2.3286695841851497,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018152848119273885,0.003698856199852046
145.0,1,1,-1.215135192611278,3,1.0,1,-0.23155191198203764,3.0,-1.1100654520858422,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0.047629886758094805,0.014055653559437773
103.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,1.0,-0.15415880478354393,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0.08000910487679963,0.003300517839867979
320.0,1,0,-0.22396794722891228,5,1.0,0,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.042451488078301944,0.010015364479599385
105.0,1,1,0.8910952038262491,5,3.0,0,5.400935379585774,2.0,0.6651897500469974,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.042451488078301944,0.010015364479599385
75.0,0,0,0.7671992981534533,5,1.0,0,-0.23155191198203764,2.0,-0.2907168972553008,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0.047629886758094805,0.0029590849598816367
450.0,1,2,-1.0292913341020844,5,1.0,1,1.8166252849517122,3.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011551812439537927,0.0012519205599499231
80.0,1,0,0.6433033924806576,5,1.0,0,1.3045809857182746,1.0,1.211422119934025,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.03602116883855915,0.009275593239628977
144.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,2.0,-0.15415880478354393,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0.04552438399817903,0.011267285039549308
40.0,0,1,-1.5248749567932671,5,1.0,0,0.7925366864848372,2.0,1.3479802124057818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013088260399476469,0.00011381095999544757
128.0,0,0,0.7671992981534533,5,1.0,1,0.7925366864848372,3.0,0.25551547263172675,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0.07283901439708644,0.01325897683946964
125.0,1,1,-0.8434474755928908,3,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0.047629886758094805,0.014055653559437773
250.0,1,0,1.5105747321902276,5,1.0,1,0.2804923872513998,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.0105275137995789
215.0,1,0,-0.7195515699200951,5,1.0,0,-0.743596211215475,3.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.011267285039549308
118.0,0,0,0.39551158113506624,5,1.0,1,-0.743596211215475,3.0,-0.2907168972553008,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.04552438399817903,0.010470608319581175
1030.0,0,0,-1.5248749567932671,5,1.0,0,-0.743596211215475,3.0,0.3920735651034836,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1093723325556251,0.014681613839412735
59.0,1,0,-1.586822909629665,5,3.0,0,1.8166252849517122,2.0,1.4845383048775387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.0105275137995789
1850.0,1,2,-1.586822909629665,5,2.0,1,4.888891080352336,3.0,-1.383181637029356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631650827974734,0.0032436123598702554
50.0,0,1,0.7671992981534533,5,3.0,0,-0.743596211215475,2.0,0.9383059349905112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.08000910487679963,0.006828657599726853
185.0,0,0,-0.10007204155611658,3,1.0,1,1.3045809857182746,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005576737039776931,0.00017071643999317133
110.0,0,0,-0.22396794722891228,5,1.0,1,-0.743596211215475,3.0,-0.2907168972553008,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
270.0,1,0,0.39551158113506624,3,3.0,1,0.2804923872513998,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0031867068798725317
98.0,0,0,2.130054260554206,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027143913958914242,0.0047800603198087975
189.0,0,0,0.519407486807862,5,3.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.04552438399817903,0.011267285039549308
249.0,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,2.0,-0.4272749897270577,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.03602116883855915,0.00256074659989757
11.0,0,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,1.0,-0.5638330821988146,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0.08655323507653787,0.014112559039435498
130.0,0,0,0.39551158113506624,5,1.0,0,-0.23155191198203764,3.0,-0.017600712311787052,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.057076196437716956,0.0007966767199681329
84.0,0,1,-0.347863852901708,5,1.0,1,-1.7676848096823499,1.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0014226369999430946
174.0,0,0,-1.0912392869384822,5,1.0,1,-0.743596211215475,2.0,-1.1100654520858422,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
107.0,0,0,2.130054260554206,5,3.0,1,0.7925366864848372,2.0,1.3479802124057818,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0.07283901439708644,0.01325897683946964
153.0,0,0,-0.347863852901708,5,1.0,0,-0.743596211215475,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.04552438399817903,0.011267285039549308
327.0,1,0,-0.5956556642472994,5,1.0,1,0.7925366864848372,1.0,-0.7003911746705714,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.07283901439708644,0.0011381095999544756
259.0,1,0,-0.6576036170836972,5,1.0,1,0.2804923872513998,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0279974961588801,0.007170090479713197
435.0,1,0,-0.7195515699200951,3,1.0,1,0.2804923872513998,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03602116883855915,0.009275593239628977
60.0,0,1,0.519407486807862,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.0054629260797814825
295.0,1,0,-0.5956556642472994,5,1.0,1,0.7925366864848372,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.008535821999658567,0.0011950150799521994
93.0,0,0,0.8910952038262491,5,1.0,1,0.2804923872513998,2.0,0.5286316575752404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02151027143913959,0.011267285039549308
190.0,1,0,0.519407486807862,5,1.0,0,1.8166252849517122,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008535821999658567,0.0011950150799521994
189.0,1,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.042451488078301944,0.007454617879701815
245.0,1,0,0.14771976978947482,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.01325897683946964
87.0,0,1,-0.347863852901708,5,1.0,0,-0.743596211215475,3.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279974961588801,0.009673931599613043
33.0,0,0,-1.586822909629665,3,3.0,0,0.2804923872513998,3.0,2.986677322066864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0010812041199567519
240.0,1,0,-0.4717597585745037,3,1.0,0,-0.23155191198203764,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.057076196437716956,0.014852330279405907
115.0,0,0,0.7671992981534533,5,1.0,0,-0.743596211215475,1.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.006088886359756444
180.0,0,0,-1.5248749567932671,5,1.0,0,-0.743596211215475,2.0,-0.8369492671423284,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0.02930632219882775,0.0009673931599613043
125.0,1,0,0.519407486807862,5,1.0,1,0.7925366864848372,3.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02930632219882775,0.009047971319638082
80.0,0,0,2.130054260554206,3,3.0,0,1.3045809857182746,1.0,-0.2907168972553008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.00011381095999544757
163.0,0,0,0.6433033924806576,5,1.0,0,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.11938769703522449,0.011665623399533375
186.0,0,0,-1.4629270039568694,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.1093723325556251,0.00722699595971092
113.0,1,0,2.130054260554206,5,1.0,0,0.2804923872513998,3.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.057076196437716956,0.00796676719968133
148.0,1,0,-0.6576036170836972,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.057076196437716956,0.010186080919592557
465.0,1,0,-0.347863852901708,5,3.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.0050076822397996925
120.0,0,0,-1.586822909629665,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02088431115916463
93.0,0,0,0.8910952038262491,5,3.0,0,-0.743596211215475,1.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
185.0,1,0,-0.7814995227564929,5,1.0,1,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.014681613839412735,0.00887725487964491
278.0,1,2,-0.9673433812656865,5,1.0,1,-0.23155191198203764,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279974961588801,0.0013088260399476469
260.0,1,0,0.14771976978947482,5,3.0,0,0.2804923872513998,3.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.02646104819894156
55.0,0,0,-1.586822909629665,3,1.0,0,1.3045809857182746,1.0,1.074864027462268,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0007966767199681329,0.00034143287998634266
85.0,0,0,2.130054260554206,5,1.0,0,0.2804923872513998,2.0,0.5286316575752404,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.1093723325556251,0.0020485972799180563
138.0,0,0,-0.347863852901708,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0.08000910487679963,0.019689296079212427
200.0,1,1,-0.5956556642472994,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02151027143913959,0.003072895919877084
105.0,0,0,-0.4717597585745037,5,1.0,0,-0.23155191198203764,2.0,-0.8369492671423284,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.047629886758094805,0.005292209639788312
150.0,0,0,0.023823864116679114,5,1.0,1,-0.743596211215475,3.0,-0.2907168972553008,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0.02930632219882775,0.009047971319638082
190.0,0,0,-0.6576036170836972,5,1.0,1,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0.02151027143913959,0.011267285039549308
178.0,0,0,-1.1531872397748801,5,1.0,0,-0.743596211215475,3.0,-1.246623544557599,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.08655323507653787,0.02088431115916463
600.0,1,0,0.519407486807862,5,1.0,1,0.2804923872513998,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03602116883855915,0.004609343879815626
82.0,0,1,0.8910952038262491,5,2.0,0,-1.2556405104489126,3.0,0.25551547263172675,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0.027143913958914242,0.0043248164798270075
